Id,SalePrice
1575,150038.11840659336
1576,157223.35772713047
1577,115641.71413325267
1578,100540.80846959898
1579,96192.79692635732
1580,127555.82266299501
1581,100436.08394942999
1582,84484.37196342593
1583,200726.34936318707
1584,146353.59296826902
1585,89861.2907923069
1586,52506.86934023346
1587,70911.23218500723
1588,101640.82148274314
1589,69229.03357976256
1590,88878.03171077197
1591,68784.2009287533
1592,81103.60019622825
1593,82951.58539464069
1594,94581.02511796421
1595,78741.53291386072
1596,153416.51543636443
1597,130272.88387201485
1598,137767.04829030085
1599,108448.555677418
1600,106307.26808507743
1601,49628.745597724424
1602,81565.82328396205
1603,60622.80055019367
1604,172333.71656102221
1605,157543.76798656487
1606,110802.19594055382
1607,116023.26089843446
1608,135649.12229203482
1609,114870.31887124598
1610,97394.1384580056
1611,91489.11880719369
1612,108881.8241042297
1613,108792.52541884639
1614,86157.03956278224
1615,65551.17810640094
1616,56819.77237225577
1617,64851.986458423664
1618,85132.02458002085
1619,92871.48794318232
1620,107978.98895167693
1621,91140.27107872324
1622,93689.90803790561
1623,185001.66194891132
1624,141468.18831820492
1625,80286.8127005613
1626,108233.26098637757
1627,127925.79622858472
1628,181047.53740281318
1629,115228.3094058428
1630,223869.46845276808
1631,141960.52898566241
1632,155988.75982130138
1633,109537.10866765038
1634,122368.62079513603
1635,113526.36055512555
1636,97931.14413347987
1637,136748.3920232777
1638,124770.73809958417
1639,122117.5656933248
1640,172308.27923495817
1641,119339.3143135366
1642,149863.36814245224
1643,141404.98553346898
1644,151831.1920949902
1645,131981.9156131669
1646,103171.80440126314
1647,103808.87904628724
1648,87490.66589342202
1649,91907.12340380938
1650,77929.14261138519
1651,82007.266701492
1652,68132.8201583459
1653,69514.51726793955
1654,97490.18429900083
1655,93362.98561420382
1656,96015.89565260278
1657,99976.03843059712
1658,96439.52915464109
1659,81057.63014543915
1660,99367.15259703607
1661,277464.38238468283
1662,255897.27410160645
1663,233934.66033454397
1664,359322.4945318625
1665,189862.82091787827
1666,204844.04296357272
1667,243962.39078438526
1668,209659.8179644146
1669,186779.4240740925
1670,217943.27738039737
1671,165352.25493717645
1672,273476.36535488203
1673,189339.02006566137
1674,152223.91828739864
1675,122314.83615613464
1676,122739.07549738341
1677,141746.6058726732
1678,323776.80030192266
1679,246669.25597439683
1680,213209.65222083902
1681,151977.50991403798
1682,190844.04441983742
1683,113040.34853649665
1684,110731.86102579025
1685,108847.22076638343
1686,105729.93041468652
1687,106669.41921793038
1688,122875.02910468199
1689,127179.86967668343
1690,126750.46651831592
1691,116789.49710720908
1692,170020.42599629753
1693,106318.97047387331
1694,118070.00648658899
1695,106134.46840378747
1696,180366.2723516174
1697,108540.55434745815
1698,230208.23551803533
1699,198722.34165646104
1700,162390.4007932702
1701,174911.9909600952
1702,154677.24329541365
1703,157430.49184708906
1704,174153.634815018
1705,146763.77439120688
1706,266548.3777833
1707,133803.10992568175
1708,129814.52713388148
1709,165348.18676680053
1710,138594.60695015514
1711,170108.97319732196
1712,163045.49325512987
1713,174915.94998822012
1714,144531.81794590794
1715,133636.0716545492
1716,116274.97919150787
1717,110403.17118114281
1718,90343.71408974373
1719,133323.609549259
1720,152430.5408847019
1721,106680.45584256986
1722,86855.85969933095
1723,102277.97235138653
1724,132246.2451384991
1725,155209.7472425147
1726,121592.72854173814
1727,102974.93541840212
1728,112385.46848211103
1729,109296.9691943263
1730,103592.56740582381
1731,81884.63890754913
1732,86537.65411565866
1733,79029.90261505748
1734,84381.75179782751
1735,85444.50031257341
1736,75782.87015145972
1737,205270.05589120285
1738,155332.47855437727
1739,168037.4440821726
1740,139728.36407321875
1741,120169.0536029637
1742,110132.23304918544
1743,110790.64983498324
1744,209351.6201007585
1745,142488.47428530004
1746,118475.57120492001
1747,142692.8489424332
1748,150590.83931788645
1749,98126.21732139455
1750,85968.02569594927
1751,160256.84345252946
1752,78757.13665083081
1753,98583.21007600582
1754,134183.35656161854
1755,107737.51974300969
1756,85953.15667801882
1757,81337.3034876332
1758,96082.33796382196
1759,106816.45760511889
1760,110800.5482907145
1761,97346.2010722287
1762,125578.69070555318
1763,115458.81389913167
1764,77723.32695052483
1765,111354.16790224261
1766,122691.70236977405
1767,147929.29683176655
1768,93337.0277005808
1769,114133.39531042353
1770,99063.05675323683
1771,86049.99177722244
1772,88170.71863923167
1773,86553.10358522485
1774,94873.83475324958
1775,91710.08448953646
1776,85034.19824635438
1777,74340.96747400994
1778,92027.40095330986
1779,82595.9775459672
1780,121693.8280688582
1781,86006.35824562385
1782,62644.3716565447
1783,97754.56107362545
1784,76941.09081706808
1785,84289.21441386487
1786,96821.13565513582
1787,110069.84230185764
1788,39678.52328928822
1789,68581.33099544756
1790,58826.77831771566
1791,126091.2296716439
1792,105737.72091645465
1793,86758.25566613425
1794,99628.68627560444
1795,89758.43395114523
1796,80289.77573223563
1797,80233.32667571124
1798,82244.9889021684
1799,76385.66593658138
1800,86027.3101008973
1801,89418.37384641214
1802,89323.08868982941
1803,96867.79008439317
1804,91781.76176726937
1805,88447.94097325468
1806,85368.49349489146
1807,91095.96195525253
1808,86008.29836752087
1809,89836.32353875293
1810,98126.01701784652
1811,69203.41788998345
1812,72835.66927255383
1813,85147.97767744547
1814,69176.39947203906
1815,29131.48284605882
1816,69764.42071922045
1817,78474.10104528423
1818,102320.10440018137
1819,85108.29238864535
1820,29695.03859787863
1821,79497.1601951557
1822,104817.76730612885
1823,26795.282478062414
1824,87670.4417957353
1825,92227.2743076548
1826,72545.63416824327
1827,72876.43382203954
1828,93025.84589384113
1829,82327.73283604722
1830,101267.16838407611
1831,106500.33168527774
1832,62752.28591395209
1833,96942.2624447088
1834,83865.55019879455
1835,92107.80240409629
1836,88142.03293386992
1837,68256.66418793317
1838,93701.72196088082
1839,67246.94964237318
1840,104883.82568558623
1841,95970.01636713141
1842,63288.427760017454
1843,87941.06261083455
1844,88897.53534369262
1845,91792.28506416101
1846,101589.77136177047
1847,107215.06509807128
1848,30353.309059320298
1849,77087.08232623739
1850,80890.98545318384
1851,102600.59425014848
1852,83208.2833686264
1853,85406.41030434493
1854,109625.5978960984
1855,96832.55916259298
1856,147451.88054077426
1857,99463.0704085986
1858,93517.00031033247
1859,80410.28511144832
1860,98937.65590607858
1861,79741.9947275672
1862,212304.53984675952
1863,200547.87902595155
1864,200696.07083670533
1865,214345.10319271722
1866,208932.69534863238
1867,144871.12213510615
1868,188477.21265716784
1869,129749.48560009543
1870,142488.7788403925
1871,158330.21027691007
1872,108127.47472369947
1873,153907.27445328998
1874,95667.83738448258
1875,130553.3160815397
1876,130245.98975316873
1877,136470.20304542218
1878,135028.277112087
1879,84734.05230631515
1880,87024.62138749022
1881,153599.18052790096
1882,159473.53528587215
1883,120426.64405327913
1884,135605.62543446178
1885,156391.6878077767
1886,187222.56995499582
1887,136570.3258325008
1888,171696.4008727533
1889,104531.83592591334
1890,82081.4203826402
1891,87082.29427230169
1892,68678.94459381385
1893,89677.06656109674
1894,89407.48357738456
1895,92578.17905222368
1896,85119.10708045648
1897,79485.66143651398
1898,76175.30530860601
1899,99645.04893931316
1900,97568.01741268716
1901,118224.5351957151
1902,97867.17495244312
1903,141759.34511837753
1904,94437.12591736615
1905,127732.98725578637
1906,108994.22575387605
1907,132223.22854553268
1908,74449.38663368781
1909,88898.8380567421
1910,81435.42390914245
1911,142453.24168944944
1912,216791.21665067918
1913,100082.02340296748
1914,47427.108483489006
1915,199202.77219503123
1916,52805.370870126586
1917,162697.7972955807
1918,92194.98219922838
1919,117037.42915730891
1920,102117.1878849363
1921,247243.5265573842
1922,196452.60309025735
1923,148738.67264571544
1924,154568.56798288698
1925,127006.27605599524
1926,241263.87545031242
1927,87850.1794648069
1928,103291.36675753641
1929,84809.3136313418
1930,85295.75219179613
1931,93355.64451878364
1932,93476.53886336152
1933,125491.18302669008
1934,119493.13218234031
1935,112113.89527088738
1936,127920.54027843405
1937,119804.9447513143
1938,110595.36285453435
1939,156332.19592356865
1940,121621.36852389634
1941,112592.67247614765
1942,120503.29363599721
1943,139034.14528508484
1944,236249.79455251925
1945,247425.76130979724
1946,96029.07949243505
1947,199717.84228650105
1948,120416.02171081136
1949,157861.6949391292
1950,121885.82621175569
1951,159021.8238217792
1952,138190.1498030554
1953,110178.58079026148
1954,125154.95747168022
1955,89596.2713869584
1956,212246.32172512606
1957,100673.85726223407
1958,199478.17408654917
1959,95574.61096081954
1960,76799.34999511282
1961,82409.42236446202
1962,67933.35627056641
1963,71828.98948982431
1964,75912.6604993158
1965,96088.51041573974
1966,91233.35438265993
1967,181055.82655595176
1968,264336.0028593932
1969,242246.09721416587
1970,270035.9902116099
1971,327986.7163666582
1972,237790.62779315526
1973,163500.2049350584
1974,210956.8666561283
1975,383718.4836706627
1976,169394.44771186213
1977,229819.22147799464
1978,226563.92309681422
1979,210245.87561027656
1980,128063.2865117247
1981,218198.91394514934
1982,140134.55636227858
1983,128542.5443063933
1984,106465.1986441059
1985,145062.34329790805
1986,140413.94766501948
1987,114371.79282942362
1988,110928.47407700428
1989,124632.89566702012
1990,139006.78325429047
1991,146844.45225859046
1992,141190.1573141203
1993,106829.43428229213
1994,152829.14658117824
1995,122669.65674185826
1996,157613.67349213603
1997,198044.79869956026
1998,207594.53058556028
1999,174532.27403180613
2000,206712.15250441708
2001,176800.01889703085
2002,154467.9180078603
2003,164065.4354596834
2004,179638.15357475623
2005,140980.9187605416
2006,140999.50593878535
2007,155466.15900484478
2008,139453.53179907546
2009,127638.62910340534
2010,123427.72287848518
2011,93525.73906826193
2012,108334.90192809647
2013,113983.13802357341
2014,120460.92873250997
2015,133108.11312693742
2016,125244.04602930887
2017,128214.12561924438
2018,81382.27901738675
2019,90674.7052827701
2020,73856.65439697662
2021,71338.43129760092
2022,122623.87682521658
2023,96405.89352852295
2024,168237.9943182021
2025,229518.365656084
2026,109259.6968457101
2027,100967.65776781984
2028,97016.00519342262
2029,111353.55151244899
2030,167611.0664445349
2031,148253.71019579723
2032,158821.06551862072
2033,162057.71805849206
2034,110058.05457129791
2035,144469.53560959015
2036,128408.6168657652
2037,133286.93743688945
2038,204641.64232258024
2039,147919.3675558808
2040,193201.75091985092
2041,193221.40305475265
2042,134247.0760176498
2043,118122.67597879135
2044,117026.42526551303
2045,139799.68105239735
2046,97384.8890579072
2047,96522.32239736171
2048,92746.56360379279
2049,95407.57554606434
2050,115594.98696266692
2051,71877.60033237647
2052,86745.67525837602
2053,96243.60261430294
2054,63237.109186275215
2055,102726.30764777998
2056,91625.5639029256
2057,76304.42383609616
2058,144808.6825146566
2059,89333.63615070393
2060,118432.04296958269
2061,113463.13020217237
2062,87815.24398164866
2063,78325.19617007599
2064,95020.47339930161
2065,80931.20575592686
2066,106222.70237652319
2067,80647.31191600191
2068,96402.29480868715
2069,63767.172032579234
2070,80038.78920818774
2071,64214.78270764463
2072,87880.83822963331
2073,88228.51689329365
2074,122286.15580838567
2075,96320.14904074732
2076,80632.18425925252
2077,103037.18567756319
2078,85824.25222692538
2079,90269.78661769297
2080,80313.8201179745
2081,83454.31994357094
2082,88821.03821765717
2083,96805.61001396531
2084,74844.46281076269
2085,80280.55307525523
2086,75930.1840618852
2087,84166.65864955503
2088,68837.34397478012
2089,55753.99087553784
2090,88428.36014288527
2091,83950.78277404579
2092,88004.74283990619
2093,84017.76138266739
2094,77461.32186244507
2095,102094.69947551856
2096,56447.52249208072
2097,70942.94648503872
2098,100853.04063589874
2099,29647.501250557674
2100,61907.01949727801
2101,85427.78370427433
2102,85441.08316710914
2103,73792.29611788492
2104,95667.77129404915
2105,91938.76322893538
2106,54121.54066590035
2107,144820.24714254757
2108,80518.47402440757
2109,78576.0892399226
2110,86532.65076552184
2111,95249.78155657323
2112,93749.97094538902
2113,83871.0477938148
2114,84465.55265395211
2115,110772.60192022937
2116,79810.05103040475
2117,103464.34319604999
2118,85945.56836527084
2119,80492.74916498452
2120,79519.54684682743
2121,66414.75610287655
2122,80997.21026669472
2123,61661.426187663616
2124,110711.56251193117
2125,88832.66955602686
2126,102152.88945302686
2127,118864.9078808736
2128,86467.8041564028
2129,66322.36295090173
2130,97772.48470119097
2131,96043.91310386817
2132,82749.58902113643
2133,84163.57992855292
2134,85048.98301606123
2135,68138.31857718548
2136,61733.91415981966
2137,77620.75926385976
2138,90430.24870401317
2139,99782.8613670958
2140,92987.08172669844
2141,96924.5275584242
2142,85948.01698853797
2143,94023.96047918001
2144,86914.00732453133
2145,93258.19351957148
2146,115582.28658983414
2147,94783.05869981459
2148,91999.66351902051
2149,99064.57883438724
2150,150612.40953353205
2151,75628.63230875914
2152,117386.1600532528
2153,110067.56528893851
2154,74932.13963058987
2155,92616.59115326994
2156,173195.77776540938
2157,150285.96726191987
2158,155626.37212258065
2159,135147.164297731
2160,111767.47241708855
2161,149423.47407469506
2162,252997.848360731
2163,225838.32058353876
2164,160771.54499764016
2165,132901.99440058914
2166,99358.67983159996
2167,142218.25804613475
2168,129718.56355450071
2169,126315.155097613
2170,143479.04852708222
2171,101677.63802713087
2172,88065.7424992304
2173,117520.27948802862
2174,147814.46895304136
2175,191791.38840274714
2176,201442.57419514508
2177,157033.92602721337
2178,137496.35800033322
2179,90006.03490290607
2180,148650.48784211144
2181,121244.98717004382
2182,140960.34737209394
2183,120060.62473445221
2184,83288.64450690983
2185,84873.40956467242
2186,97878.72168492379
2187,99185.02908699481
2188,102431.5535454993
2189,168592.00318596206
2190,61465.26566472737
2191,60822.22890700995
2192,64940.29702561306
2193,78266.43529324177
2194,76029.24877487795
2195,75202.44598274294
2196,70242.50565243127
2197,79962.30487352784
2198,104033.55277830476
2199,126885.58818126644
2200,98470.11510234528
2201,96183.95228785685
2202,141443.59692167593
2203,91060.48906638642
2204,122846.25348647256
2205,81832.78810016329
2206,94733.57118962055
2207,141903.2335677226
2208,173860.44938098485
2209,158968.16099798755
2210,81268.44465072808
2211,79166.29026855293
2212,82279.6869790203
2213,77258.6207298742
2214,89160.3202802734
2215,69199.40249091745
2216,102285.41662820026
2217,53641.64725180946
2218,56120.84767964113
2219,53079.86609362487
2220,57002.02620362185
2221,200302.58992835242
2222,178772.39134423883
2223,191336.6187406262
2224,138621.2390723801
2225,85566.08031415164
2226,124729.95295215768
2227,126702.75251921517
2228,164532.77705851692
2229,157701.20639580622
2230,97853.40205778248
2231,133411.41679681223
2232,116879.66129317849
2233,111155.15017594594
2234,149687.7794054593
2235,138454.1414715431
2236,159920.4302144354
2237,207232.6176640902
2238,135290.96586321903
2239,77717.46302690112
2240,101639.37424538062
2241,104672.34922590523
2242,85671.91815006001
2243,87576.56268623464
2244,71842.20575242571
2245,69420.3677867711
2246,92456.19543571447
2247,79624.91331758577
2248,80831.50211669454
2249,79185.09849931
2250,85999.98652420087
2251,77990.28025489702
2252,118123.18754159435
2253,99850.20760532653
2254,113374.88494040024
2255,126404.89294293482
2256,112627.93744236566
2257,138195.78915800332
2258,102717.86469566067
2259,113183.55242556249
2260,100694.3214491889
2261,124022.55972665337
2262,135425.36127151767
2263,243265.21533840202
2264,356407.4014881381
2265,118740.4904158975
2266,191016.54663612522
2267,238530.0565618704
2268,265126.71171317983
2269,99757.4618852011
2270,129918.10851282053
2271,142600.75496347944
2272,130493.67286272136
2273,105552.94232761824
2274,119890.95462887303
2275,106849.68798971685
2276,127243.6172829601
2277,122924.61793300889
2278,100385.09607497687
2279,83451.0487078219
2280,78590.18150260841
2281,107578.65032871962
2282,123028.86027066264
2283,73581.06758982468
2284,77564.40539789984
2285,92740.90777815871
2286,82341.13655309187
2287,224717.85921476435
2288,168910.9141498961
2289,236999.19399287604
2290,314426.9822742084
2291,211782.87926140951
2292,307593.90133968915
2293,323720.4596151128
2294,258949.40499470034
2295,324411.6194335254
2296,181139.38043390418
2297,206588.94249506906
2298,212803.99145988724
2299,233988.91052604315
2300,219430.3513319876
2301,185916.76098881982
2302,155875.41442328622
2303,150868.98001153767
2304,158513.58338712336
2305,122776.08475420304
2306,120671.70639856454
2307,124441.86390466704
2308,142421.67630026303
2309,176966.72261119809
2310,130497.56889970033
2311,126369.1289765204
2312,111085.30190813108
2313,110584.82806871975
2314,109435.96258690469
2315,113327.76838446691
2316,124372.949879789
2317,120924.58356422327
2318,112899.9456093973
2319,113716.81630355565
2320,115199.2217588292
2321,151883.018116976
2322,109330.22432084486
2323,124324.87680413123
2324,113760.95253033347
2325,138225.24884249415
2326,109821.06583548535
2327,134273.8967852428
2328,147904.66670121954
2329,125824.4156580191
2330,119091.82300246602
2331,224509.00789158582
2332,262111.83027703353
2333,208432.85712598838
2334,166569.76662940515
2335,180364.25548348908
2336,209018.16694489634
2337,126960.56334922838
2338,171919.12849325436
2339,142037.04334428912
2340,252032.12228014306
2341,139879.5879868719
2342,148844.67385161214
2343,145554.2631272706
2344,142472.3790706379
2345,151743.69906651138
2346,131907.7542663345
2347,126225.19082113085
2348,152381.71683952367
2349,111853.3063878438
2350,193344.53081607647
2351,160284.81878177586
2352,158654.51776496714
2353,161843.21424618532
2354,91984.88971747326
2355,94790.14251281029
2356,98972.40044521558
2357,120999.55813467006
2358,130308.25331973398
2359,86777.67888918864
2360,77017.59467837428
2361,96817.9845541244
2362,180927.44348161123
2363,92410.19170444224
2364,103409.50818072818
2365,138126.84479087783
2366,118475.14739524081
2367,141459.39629946684
2368,138443.80305337903
2369,141635.98554416263
2370,110881.84909842427
2371,107283.4207219249
2372,126971.91551596255
2373,185104.4144540282
2374,216064.50134425098
2375,163925.63600693038
2376,184102.85121629157
2377,225356.98588803769
2378,95200.33342477627
2379,134240.38116066353
2380,95605.6871144154
2381,110957.22504222023
2382,136717.8263242948
2383,133011.2246442709
2384,162213.85611660106
2385,104262.82481139348
2386,88122.14754431386
2387,89217.67050158627
2388,70255.49482698755
2389,80427.67099347319
2390,97594.67252327617
2391,94917.47818282699
2392,77898.77890250646
2393,109186.17405399057
2394,93033.48576570899
2395,143112.29445220265
2396,94627.01221333667
2397,144429.64823259506
2398,87593.0763468721
2399,49689.285299848394
2400,48155.411136501454
2401,82094.04101546675
2402,91466.53341691526
2403,95767.91512290433
2404,97724.42291519484
2405,105860.07825700702
2406,93622.36865391272
2407,84203.9707477013
2408,96589.0737779584
2409,81610.13158204684
2410,108024.32960010628
2411,77923.51668885867
2412,101942.3460907065
2413,88263.58963310563
2414,100983.9360762273
2415,90405.3169432816
2416,85252.29205872295
2417,88242.5274642366
2418,87801.6041206228
2419,85631.94180163126
2420,83003.8859464302
2421,102070.9668289362
2422,74468.89828790932
2423,88908.46692339425
2424,99596.4315180969
2425,144206.19172146573
2426,92780.25439053396
2427,97415.84069896991
2428,119676.75184837602
2429,77289.65505312316
2430,87443.11202825962
2431,74422.10848956175
2432,94850.45525333783
2433,98075.50239204295
2434,93008.21231986694
2435,100251.57728537984
2436,73347.11678003214
2437,73061.44292501753
2438,82948.15280189562
2439,74062.228034952
2440,85876.65552090907
2441,64474.38660428456
2442,67785.47679738508
2443,83087.0262067547
2444,90538.50299325885
2445,62475.64329870352
2446,99204.78297817142
2447,131455.9643398829
2448,91728.91326966025
2449,77229.87050577883
2450,104807.68544200055
2451,86436.10473777927
2452,141980.6886200081
2453,67702.31995337806
2454,86093.21922151881
2455,81828.40801494388
2456,95217.1017316856
2457,94368.83935575136
2458,87097.53017292147
2459,77607.67616205434
2460,95299.06715641049
2461,85430.26497138581
2462,93566.99123510934
2463,86179.79741143445
2464,130195.51302228402
2465,98382.29822313457
2466,83040.57387974754
2467,90485.50847370803
2468,60599.81425619748
2469,59168.24517677836
2470,127866.49346317674
2471,145964.2599429699
2472,116215.8756666715
2473,83611.07491788185
2474,62161.05606966838
2475,150713.17539943283
2476,79925.69665705369
2477,86708.58964373395
2478,104311.76741772683
2479,73334.00453511684
2480,100509.78216276165
2481,82830.8648805744
2482,86564.99748272978
2483,74247.38179566147
2484,83260.18295265544
2485,84719.13224295597
2486,104747.34785388979
2487,114988.89491621482
2488,107769.9236313544
2489,102191.38134348251
2490,97103.30008678907
2491,68618.2091582931
2492,127344.29385657294
2493,99104.72666834854
2494,99104.61315526103
2495,63028.68386190276
2496,155930.36278851176
2497,100512.36314510486
2498,74751.575372676
2499,63450.24220830521
2500,83079.1642405773
2501,93153.4774107261
2502,96086.8649868695
2503,68427.10862717721
2504,128350.74556903486
2505,148800.97443049654
2506,157556.36787426766
2507,187596.58279200044
2508,157788.07987861766
2509,137471.82359415365
2510,138750.69900606183
2511,109579.23364290695
2512,135725.0380668139
2513,148387.47304903454
2514,161054.5524279003
2515,98950.94065285813
2516,111912.27307010352
2517,93972.85373827782
2518,98376.7884126561
2519,151289.28594181262
2520,141435.35610888602
2521,121704.00027234662
2522,145286.53420674574
2523,81094.34672403401
2524,90611.06453945482
2525,98507.14359680274
2526,91029.27435928848
2527,76143.14780384215
2528,84861.76665446506
2529,89983.19358292731
2530,81967.77706679894
2531,162978.92769145637
2532,146993.1376096306
2533,127362.46870196877
2534,149869.57122234156
2535,197062.9065392366
2536,154480.9979186403
2537,152270.98056083778
2538,114299.68277399296
2539,118361.38941325374
2540,112613.52002961279
2541,114670.13090567126
2542,104513.23539782308
2543,83157.36124422889
2544,82713.60665885027
2545,93085.1719184059
2546,86482.47097197527
2547,90711.41909452391
2548,103638.08202937985
2549,103311.3754342163
2550,557882.7159101114
2551,90835.93074005049
2552,87348.51626946928
2553,57172.69398958689
2554,73405.30130278546
2555,81623.24025999005
2556,70724.6014818243
2557,76042.76123534986
2558,114548.1826995232
2559,91853.00315788283
2560,98994.46938325853
2561,92704.10625855827
2562,92607.38811761599
2563,100679.97900663714
2564,135938.92530842594
2565,94002.24388161527
2566,104551.97816154898
2567,91035.59180425626
2568,132922.84534306693
2569,143113.02389284028
2570,80420.64001055968
2571,123280.97677605781
2572,97146.39804980741
2573,147183.96730210425
2574,177237.1058482949
2575,90985.27308223049
2576,87282.85865164718
2577,105492.15960276546
2578,60999.58209899066
2579,52501.215888986895
2580,79505.08982712525
2581,74120.00697861746
2582,75513.70645091629
2583,182235.28350338343
2584,114474.18791483881
2585,120992.36574173244
2586,144205.05881033975
2587,131427.170977284
2588,93255.31787439177
2589,97479.37312565268
2590,130147.45038632856
2591,140440.23415253212
2592,133923.79009780104
2593,154557.90660940748
2594,114567.34428993518
2595,127831.0348984533
2596,184030.84323078816
2597,117858.06918080486
2598,185744.71765759878
2599,212019.0165043876
2600,105539.13053741437
2601,94893.9844782823
2602,59531.66851129855
2603,65975.65921674
2604,64693.68626317416
2605,56819.872767011504
2606,96337.77503605453
2607,134869.0744139559
2608,132192.3524911885
2609,111543.1819612487
2610,75641.4561856348
2611,84475.16237713171
2612,105256.5276517299
2613,86796.0586411844
2614,84320.01747026265
2615,101209.61240461319
2616,96134.53357557699
2617,120215.16271565268
2618,130861.87482233965
2619,132671.4120116621
2620,123444.88010934458
2621,114959.70303194033
2622,120973.23314964735
2623,154395.42765247502
2624,197861.24722789982
2625,193390.67816034684
2626,111667.1154866692
2627,106171.22467692105
2628,356785.7247597657
2629,371320.9664114745
2630,239103.55094624273
2631,331056.0899646925
2632,270620.74974636635
2633,197597.39955512565
2634,263372.3729815666
2635,102037.7279918314
2636,115850.5974513931
2637,117938.37811360873
2638,166964.89213888926
2639,124935.06818672708
2640,99041.34482001975
2641,70852.38444497858
2642,123762.89995512486
2643,71161.6731097399
2644,84053.50522203032
2645,74504.04630798196
2646,67055.79151304324
2647,70748.69340975274
2648,95588.5377935465
2649,100148.18535837275
2650,89342.71103363573
2651,93905.81370998471
2652,255997.26337856907
2653,157045.72975568715
2654,157653.51369078408
2655,248583.44935951405
2656,198917.81591342023
2657,218374.87289696324
2658,190094.5046496038
2659,193564.32366861944
2660,226100.04404479192
2661,221856.64565736533
2662,229913.47351955634
2663,182695.96420247405
2664,170864.251648319
2665,206407.66503479838
2666,179024.84844074925
2667,106929.07047849153
2668,112966.16964017377
2669,114876.7804148983
2670,176600.02113963768
2671,117170.67468261691
2672,123408.99219445138
2673,131463.57323773028
2674,131092.2277629149
2675,107497.75511314791
2676,124583.24348189202
2677,130875.14640927852
2678,162915.3206062628
2679,175034.19914015802
2680,183183.73247304233
2681,258034.62474589163
2682,210921.77787583633
2683,395015.1429860745
2684,206181.56245487233
2685,214928.66900881834
2686,162913.4404133817
2687,206200.16924457325
2688,136757.01586673607
2689,128335.60883838663
2690,271498.4499141733
2691,120488.45956125595
2692,91696.06269895389
2693,125249.77102086922
2694,92079.68175967004
2695,123556.48102670522
2696,116026.46314289937
2697,123494.58148161958
2698,128876.92703223115
2699,113192.97070967396
2700,102594.48412647126
2701,99096.69031896367
2702,75858.92004516866
2703,86649.49198504636
2704,94307.23962000314
2705,78973.08322744766
2706,75713.3079440555
2707,83434.74618009379
2708,89310.56466696982
2709,74098.06256794071
2710,85240.4449721458
2711,189192.8611376192
2712,257120.28041665122
2713,108406.56314651355
2714,95330.165416444
2715,109230.95006074254
2716,89441.62048945243
2717,121950.41933793513
2718,141127.50689326643
2719,102749.59977369913
2720,112993.14665204138
2721,88601.42361570202
2722,105809.78094226492
2723,92929.56862587563
2724,84875.89915377193
2725,86306.20563494212
2726,98285.99555622226
2727,124885.92667689177
2728,117320.80813789196
2729,100912.21251013968
2730,96538.62725377912
2731,86165.44513028943
2732,88299.52193794178
2733,107469.22513352917
